X,Y,version,station,name,grid,ihdtm_x,ihdtm_y,centroid_x,centroid_y,dtm_area,altbar,aspbar,bfihost,dplbar,dpsbar,farl,fpext,ldp,propwet,rmed1h,rmed1d,rmed2d,saar,saar4170,sprhost,urbconc1990,urbext1990,urbloc1990,urbconc2000,urbext2000,urbloc2000,qmed_suitability,pooling_suitability,data_source,amax_record_length,qmed_obs,qmed_cds2008
456800,164850,3,39025,Enborne               ,GB,456800,164850,448699,160992,142.08,120,38,0.5,14.86,53.5,0.978,0.0755,28.14,0.32,11.2,33.2,43.5,789,794,32.78,0.455,0.0094,0.913,0.722,0.0199,0.931,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,42,16.9,22.51251053
432150,168500,3,39028,Dun                   ,GB,432150,168500,425985,164944,100.1,157,59,0.768,10.02,46.3,0.988,0.0498,18.55,0.31,10.4,32.7,42,786,791,21.3,0.529,0.0124,1.101,-9.999,0.0041,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,42,2.252,6.02345582
445250,169350,3,39033,Winterbourne St       ,GB,445250,169350,445079,176487,45.34,148,164,0.766,10.54,45.5,1,0.0326,18.34,0.32,10.4,34,43.2,717,715,22.35,-9.999,0.0018,-9.999,-9.999,0.0012,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,47,0.397,2.568579448
444850,209950,3,39034,Evenlode              ,GB,444850,209950,432691,223000,427.14,142,131,0.699,35.13,46.5,0.965,0.0682,62.55,0.32,10.2,33.1,41.7,691,730,24.1,0.589,0.0181,0.998,0.736,0.0141,0.988,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,37,25.7,18.7887597
407550,196350,3,39035,Churn                 ,GB,407550,196350,400043,209009,126.74,189,148,0.825,20.64,73.6,0.89,0.0623,34.81,0.32,10.4,34.6,45.4,833,860,14.6,0.618,0.0197,0.632,0.788,0.024,0.608,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,40,3.501,4.443690229
422750,199400,3,39042,Leach                 ,GB,422750,199400,415948,209471,77.57,143,158,0.865,18.85,36.6,0.971,0.0822,34.38,0.33,10,31.8,40.3,736,776,12.21,0.501,0.0075,0.98,-9.999,0.0034,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,37,3.42,2.385041995
508500,184500,3,39055,Yeading Bk West       ,GB,508500,184500,512197,187911,16.82,51,194,0.172,6.47,16.1,0.999,0.2032,12.27,0.29,10.9,31.5,40.2,657,676,50.09,0.901,0.3949,1.078,0.951,0.5347,1.067,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,20,4.2365,4.821174593
537250,173150,3,39056,Ravensbourne          ,GB,537250,173150,538470,164889,126.14,105,358,0.715,11.72,48.6,0.99,0.0611,23.14,0.28,11.1,33.7,44.7,714,712,22.24,0.848,0.251,0.658,0.908,0.3426,0.688,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,35,15.546,7.396925075
528500,141750,3,39086,Gatwick Stream        ,GB,528500,141750,528905,135189,32.63,102,342,0.597,8.99,47.9,0.946,0.1036,15.58,0.36,11.9,36.6,48.8,830,845,34.46,0.746,0.0767,0.718,0.885,0.1745,0.674,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,34,9.647,4.651321687
506650,194650,3,39088,Chess                 ,GB,506650,194650,496074,202790,97.06,152,127,0.693,17.41,59.1,0.956,0.037,27.99,0.3,11.3,35,43,753,762,30.3,0.582,0.0318,0.914,0.83,0.0561,0.858,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,35,1.21,6.61226401
505350,207650,3,39089,Gade                  ,GB,505350,207650,501212,212163,44.74,156,118,0.7,8.35,63.5,0.979,0.0402,15.45,0.3,10.8,33.7,40.5,724,724,29.48,0.568,0.0223,0.541,0.809,0.0333,0.536,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,36,0.6455,3.261162297
520150,184950,3,39093,Brent                 ,GB,520150,184950,521179,190575,105.97,72,168,0.197,9.81,38.3,0.93,0.0873,19.54,0.29,10.8,32.9,42.4,675,691,49.67,0.884,0.3722,0.878,0.939,0.4784,0.882,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,70,25.045,18.9238845
539450,174800,3,39095,Quaggy                ,GB,539450,174800,542507,171816,33.5,61,295,0.61,7.4,36.7,0.997,0.0833,18.19,0.27,11.2,32.9,41.5,644,649,28.86,0.865,0.3688,0.881,0.905,0.478,0.908,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,47,5.235,2.829858475
540550,168650,3,39134,Ravensbourne East     ,GB,540550,168650,542348,167494,9.8,75,290,0.685,3.47,24.9,0.993,0.0678,7.39,0.27,11.2,33.8,44.1,680,700,24.98,0.865,0.3504,0.755,0.923,0.4869,0.818,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,17,4.852,0.848153908
570800,152950,3,40003,Medway                ,GB,570800,152950,561603,142320,1259.19,73,80,0.439,36.16,53.6,0.954,0.1276,67.16,0.35,11.7,33.3,44.3,744,755,41.35,0.614,0.0186,0.962,0.804,0.0335,1.03,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,53,135.324,136.7248058
575850,147750,3,40005,Beult                 ,GB,575850,147750,585642,142131,278.05,45,276,0.353,20.33,27.4,0.992,0.184,36.97,0.34,11.8,32.5,42,691,691,44.56,0.528,0.0062,0.887,0.722,0.0148,0.992,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,42,42.0985,43.98090769
551750,140550,3,40007,Medway                ,GB,551750,140550,547687,135186,252.07,109,32,0.441,15.1,82.5,0.936,0.0428,30.08,0.35,11.7,34.8,47.2,831,852,42.34,0.601,0.02,1.224,0.827,0.0397,1.212,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,48,48.584,42.16957093
604950,147050,3,40008,Great Stour           ,GB,604950,147050,602240,143278,226.42,77,205,0.659,18.71,39.1,0.983,0.1605,35.13,0.34,11.9,33.7,44,741,751,28,0.666,0.0306,0.716,0.804,0.0452,0.8,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,46,21.1485,16.55977997
571800,139950,3,40009,Teise                 ,GB,571800,139950,566350,135405,134.5,93,50,0.443,12.89,78.4,0.904,0.0413,23,0.36,11.8,35,47.9,812,809,42.65,-9.999,0.0049,-9.999,0.751,0.0124,1.259,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,49,28.115,20.67888929
552050,143750,3,40010,Eden                  ,GB,552050,143750,541388,146818,224.4,82,136,0.424,21.2,47.4,0.92,0.1103,35.64,0.35,11.4,32.9,44.1,742,764,41.21,0.556,0.016,1.225,0.797,0.0334,1.218,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,48,29.528,28.73799282
611650,155450,3,40011,Great Stour           ,GB,611650,155450,604436,145695,341.97,84,187,0.706,26.16,50.9,0.965,0.1212,49.79,0.34,12,34.4,45.4,747,761,25.4,0.633,0.0227,0.999,0.792,0.0321,1.078,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,46,20.8925,18.48515953
555200,172000,3,40012,Darent                ,GB,555200,172000,551870,160011,187.44,116,14,0.833,19.29,71.2,0.926,0.0408,35.04,0.29,11.7,33.7,45.1,729,737,16.07,0.662,0.0417,0.822,0.813,0.0665,0.906,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,39,2.738,4.950175853
551050,174550,3,40016,Cray                  ,GB,551050,174550,546621,166916,123.5,98,11,0.856,12.54,45.6,0.945,0.0507,24.1,0.27,11.4,34,43.7,694,689,14.51,0.837,0.1796,0.696,0.892,0.2607,0.694,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,35,7.076,2.901206618
552000,136700,3,40020,Eridge Stream         ,GB,552000,136700,554747,132369,52.85,120,3,0.451,9.4,89.2,0.969,0.0278,16.73,0.36,11.8,35.6,47.8,867,879,42.51,0.609,0.0258,1.45,0.834,0.0573,1.398,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,36,26.6085,13.43330532
265450,869700,3,4003,Alness                ,GB,265450,869700,253141,877497,202.32,396,123,0.384,22.45,147.7,0.908,0.0373,42.95,0.63,9.3,40,56.4,1366,1471,48.13,-9.999,0.0005,-9.999,-9.999,0.0004,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,33,80.886,88.03280664
630050,143000,3,40033,Dour                  ,GB,630050,143000,624876,142403,44.93,120,76,0.778,7.69,91.9,0.958,0.0224,15.86,0.34,12.3,35.9,50.7,862,847,22.67,0.479,0.0161,0.657,0.727,0.0335,0.7,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,29,1.247,3.222850827
228650,852750,3,4005,Meig                  ,GB,228650,852750,220273,850353,123.45,463,123,0.389,12.92,289,0.918,0.0366,28.03,0.76,9.7,47.4,73.3,2147,2075,52.87,-9.999,0,-9.999,-9.999,0,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,21,111.347,97.71164937
220450,860200,3,4006,Bran                  ,GB,220450,860200,212722,856678,117.54,351,56,0.333,13.08,164.6,0.814,0.0479,23.51,0.83,9.6,51,75.5,2203,2016,52.93,-9.999,0,-9.999,-9.999,0,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,17,85.372,71.71640897
542850,121400,3,41005,Ouse                  ,GB,542850,121400,535445,127422,182.48,77,178,0.494,15.82,73.6,0.922,0.0445,29.83,0.35,11.7,35.9,47.5,835,835,40.94,0.691,0.0221,0.977,0.851,0.0297,0.995,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,50,32.2925,26.39210737
545850,119000,3,41006,Uck                   ,GB,545850,119000,551045,123036,89.16,73,215,0.432,11,72,0.98,0.0422,18.13,0.35,11.5,35.1,46.5,823,837,43.19,0.654,0.023,0.611,0.825,0.0301,0.639,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,46,35.8795,20.44652607
504650,122900,3,41014,Arun                  ,GB,504650,122900,507351,132316,382.69,63,177,0.39,28.55,49.5,0.958,0.0849,48.1,0.35,11.4,35,46.7,805,800,43.3,0.741,0.0192,1.114,0.82,0.0292,1.119,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,36,76.2985,69.04288295
475450,107350,3,41015,Ems                   ,GB,475450,107350,478470,113230,57.92,97,198,0.904,9.33,81.1,0.976,0.0387,16.92,0.34,10,40,50.7,899,959,9.27,0.481,0.0087,0.813,-9.999,0.0037,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,42,1.954,2.428801491
542250,116150,3,41020,Bevern Stream         ,GB,542250,116150,536753,115688,35.42,51,52,0.355,8.7,46.7,0.993,0.0757,15.71,0.34,11.5,37.1,48.9,886,874,43.26,0.459,0.0125,1.083,0.657,0.0128,1.199,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,40,13.429,13.81918652
493150,122300,3,41022,Lod                   ,GB,493150,122300,491432,126898,52.44,82,147,0.48,9.71,78.6,0.951,0.0611,19.05,0.35,10.9,38.5,49.3,857,886,38.72,-9.999,0.0022,-9.999,0.738,0.0087,1.098,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,36,16.7025,11.22524824
487150,106350,3,41023,Lavant                ,GB,487150,106350,487719,113373,86.29,122,192,0.935,12.09,101.9,1,0.034,21.27,0.34,10.3,40.7,50.9,922,964,7.25,0.247,0.0057,0.315,0.603,0.0076,0.568,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,33,1.327,3.27653778
458700,107550,3,42001,Wallington            ,GB,458700,107550,464840,112501,111.62,69,200,0.639,13.19,46.9,0.979,0.0682,24.21,0.34,9.2,35.2,45.8,819,863,24.23,0.64,0.0392,1.036,0.853,0.0526,1.038,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,33,14.89,12.3263619
457450,132600,3,42007,Alre                  ,GB,457450,132600,462212,133819,57.45,126,251,0.964,7.07,50.4,0.864,0.0281,12.69,0.34,10.3,35.5,46.8,857,877,4.85,0.444,0.0067,0.505,0.623,0.0159,0.724,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,40,2.172,1.013396551
457350,132250,3,42008,Cheriton Stream       ,GB,457350,132250,461728,127314,74.34,121,292,0.941,10.34,54.2,0.995,0.0403,21.67,0.34,9.9,37,48.9,885,921,6.89,-9.999,0.0042,-9.999,0.695,0.0086,0.43,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,39,1.326,2.516973153
456850,132300,3,42009,Candover Stream       ,GB,456850,132300,460963,141287,72.07,139,235,0.951,15.5,52.2,0.93,0.0393,25.75,0.34,10.6,34.3,43.3,819,876,6.06,-9.999,0.0021,-9.999,0.613,0.0106,1.125,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,38,1.017,1.545082292
446800,121100,3,42010,Itchen                ,GB,446800,121100,457279,132838,327.81,111,247,0.949,29.1,54,0.949,0.0513,50.5,0.34,10.1,34.8,45.3,834,874,6.09,0.563,0.0143,0.573,0.773,0.0289,0.648,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,51,9.42,6.338769618
452250,114900,3,42011,Hamble                ,GB,452250,114900,456316,119165,55.33,77,221,0.746,8.1,52.2,0.991,0.0443,14.94,0.33,9.5,33.7,46.1,838,874,18.07,0.47,0.0146,0.739,0.781,0.0285,0.743,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,37,8.122,4.721120241
437950,139350,3,42012,Anton                 ,GB,437950,139350,431849,147742,186.12,113,159,0.931,16.55,40.1,0.954,0.056,29.11,0.34,10.7,32.8,41.7,773,801,8.1,0.624,0.0244,0.742,0.804,0.0358,0.734,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,36,3.3125,3.706252537
432850,117350,3,42014,Blackwater            ,GB,432850,117350,426272,120791,102.42,60,124,0.479,11.39,44.4,0.979,0.0532,18.95,0.33,10.7,35.7,46.3,837,867,34.18,0.326,0.0089,0.876,0.662,0.0146,0.948,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,33,15.71,20.87438023
471050,106750,3,42017,Hermitage             ,GB,471050,106750,470408,109543,17.35,38,166,0.245,4.09,32.7,0.991,0.0748,8.09,0.34,9.1,35.8,45.1,785,832,45.97,0.731,0.1679,0.882,0.897,0.238,0.952,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,43,8.266,6.979226862
415750,114350,3,43003,Avon                  ,GB,415750,114350,405962,140935,1459.55,130,144,0.894,55.92,64.2,0.985,0.0694,95.25,0.34,10.7,33.4,43.8,807,838,10.21,0.557,0.0149,0.884,0.75,0.0163,0.845,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,38,46.98,32.55206064
415100,141350,3,43005,Avon                  ,GB,415100,141350,413152,155342,326.55,135,177,0.903,26.68,50.5,1,0.071,48.34,0.34,10.4,31,40.5,744,768,10.68,0.535,0.0154,0.939,0.758,0.0132,0.788,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,44,11.106,7.495732429
409850,130750,3,43006,Nadder                ,GB,409850,130750,395753,129698,215.68,139,126,0.763,22.01,78.5,0.976,0.0472,34.69,0.35,10.9,35.6,46.2,875,943,19.62,0.347,0.0055,0.804,0.609,0.0087,0.926,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,43,15.647,14.48066838
411500,95700,3,43007,Stour                 ,GB,411500,95700,385102,113186,1064.02,92,130,0.664,63.01,54,0.988,0.1124,106.4,0.35,10.8,35.5,45.9,861,901,25.62,0.621,0.0171,0.603,0.816,0.0198,0.592,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,36,118.0235,87.64580728
408600,134350,3,43008,Wylye                 ,GB,408600,134350,396257,142669,447.94,144,119,0.937,26.49,70.1,0.976,0.0518,52.3,0.35,10.9,33.7,45.8,830,845,6.92,0.575,0.0103,0.916,0.75,0.0102,1.027,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,38,12.973,9.65907021
382050,114650,3,43009,Stour                 ,GB,382050,114650,376203,119594,518.88,100,106,0.442,26.57,49.9,0.992,0.1227,45.99,0.36,10.8,34.6,44.3,849,894,40.02,0.512,0.0095,0.966,0.718,0.0104,0.998,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,42,120.528,99.61930139
400650,108500,3,43010,Allen                 ,GB,400650,108500,398756,115822,94.89,112,168,0.944,11.85,64.8,0.985,0.0523,20.47,0.35,10.6,34.9,46.7,872,942,6.3,-9.999,0.0033,-9.999,-9.999,0.0046,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,28,4.24,2.849062052
390850,142750,3,43012,Wylye                 ,GB,390850,142750,385023,140062,114.01,167,99,0.885,12.98,74,0.975,0.0592,25.15,0.35,11,34.9,47.8,925,951,11.19,0.676,0.0188,0.513,0.822,0.0256,0.498,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,40,4.665,5.070398238
413350,155950,3,43014,East Avon             ,GB,413350,155950,416333,160687,84.63,137,132,0.872,12.76,43.1,1,0.1188,24.25,0.34,10.3,31.3,41.1,744,765,13.57,0.457,0.0173,1.076,0.694,0.0112,1,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,38,3.787,2.81415397
413250,155900,3,43017,West Avon             ,GB,413250,155900,406844,160525,84.62,137,132,0.872,12.64,43.1,1,0.1187,24.12,0.34,10.3,31.3,41.1,744,765,13.57,0.457,0.0173,1.077,0.694,0.0113,1,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,39,5.599,2.81387099
400850,100700,3,43018,Allen                 ,GB,400850,100700,398328,111954,170.88,89,157,0.914,17.88,51.7,0.979,0.0675,32.06,0.35,10.5,35.2,46.6,860,922,8.17,-9.999,0.004,-9.999,0.341,0.0053,0.332,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,35,7.139,5.302547803
385600,137950,3,43806,Wylye                 ,GB,385600,137950,382845,136388,50.04,189,106,0.931,5.96,76.5,1,0.0367,12.76,0.35,11,35.1,47,968,1003,8.34,-9.999,0.0019,-9.999,-9.999,0.0031,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,18,2.25,2.322453919
347000,92750,3,44003,Asker                 ,GB,347000,92750,351377,95390,48.51,100,251,0.696,7.31,138.4,0.994,0.0249,12.41,0.38,11.1,38.4,47.6,924,979,26.49,0.536,0.0107,0.31,0.719,0.0154,0.289,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,28,14.1555,6.557376834
363250,99650,3,44006,Sydling Water         ,GB,363250,99650,362829,101665,12.06,188,169,0.879,3.33,128.9,0.944,0.0162,6.32,0.38,11.5,40.8,51.5,1030,1097,13.35,-9.999,0.0018,-9.999,-9.999,0.0048,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,35,0.853,0.851697541
362900,89750,3,44008,Sth Winterbourne      ,GB,362900,89750,359404,90873,20.17,161,115,0.811,5.01,93.7,1,0.0149,10.07,0.38,11.3,39.3,50.1,1012,1045,19.55,-9.999,0.0021,-9.999,-9.999,0.0043,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,30,0.413,2.219287658
366600,83950,3,44009,Wey                   ,GB,366600,83950,365864,85617,7.95,102,191,0.783,2.95,117.7,1,0.0153,6.23,0.38,10.9,37.9,51.8,894,937,17.16,0.265,0.0073,0.303,0.633,0.0225,0.299,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,32,1.6875,0.903003444
371650,96800,3,44809,Piddle                ,GB,371650,96800,370036,100510,31.27,155,142,0.889,5.7,115.3,1,0.0152,10.65,0.38,11.2,38.5,51.3,1004,1081,12.27,-9.999,0.0028,-9.999,-9.999,0.0043,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,17,0.857,2.111243513
293600,101650,3,45001,Exe                   ,GB,293600,101650,291198,125205,608.13,245,163,0.526,38.3,137.9,0.985,0.0313,77.1,0.46,11.8,42.2,57.4,1249,1302,36,-9.999,0.0025,-9.999,0.747,0.0061,0.513,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,54,172.1895,175.6222489
294250,117750,3,45002,Exe                   ,GB,294250,117750,289667,130913,420.71,285,168,0.495,26.9,142.4,0.979,0.0216,56.02,0.48,12.1,45.8,62.4,1361,1420,37.96,-9.999,0.0004,-9.999,-9.999,0.0017,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,49,144.926,156.746291
308700,88550,3,45005,Otter                 ,GB,308700,88550,313401,101018,202.79,144,195,0.549,19.79,85,0.996,0.0502,41,0.4,11.4,38.4,49.5,971,1016,34.34,0.777,0.0079,0.823,0.749,0.0241,0.711,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,47,69.66,43.22629229
311450,98650,3,45008,Otter                 ,GB,311450,98650,317423,105040,105.29,183,184,0.491,13.31,92.9,0.994,0.0361,27.17,0.4,11.5,40.5,52.4,1040,1075,38.03,0.825,0.0092,0.565,0.825,0.0192,0.607,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,35,57.974,33.63177919
293550,125950,3,45009,Exe                   ,GB,293550,125950,291729,134753,147.85,309,185,0.548,15.29,154.2,0.95,0.017,36.72,0.51,12.2,47.8,65.5,1375,1441,34.63,-9.999,0.0001,-9.999,-9.999,0.0012,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,43,45.587,49.64565853
290100,96750,3,45012,Creedy                ,GB,290100,96750,281643,100832,263.63,124,114,0.577,16.44,111.3,0.993,0.0401,30.57,0.46,11.3,33.9,46,909,969,31.96,-9.999,0.0023,-9.999,0.737,0.0088,0.816,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,45,74.111,42.54935426
298850,128900,3,45816,Haddeo                ,GB,298850,128900,300160,130640,6.81,310,210,0.59,3.07,81,1,0.0114,6.01,0.37,11.7,41.8,60.4,1210,1293,31.27,-9.999,0,-9.999,-9.999,0.005,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,17,3.456,3.093945245
298850,128950,3,45817,Rhb Trib to Haddeo    ,GB,298850,128950,299063,130043,1.74,287,178,0.603,1.4,67.8,1,0.0172,2.74,0.54,11.7,41.6,61.2,1207,1295,31.55,-9.999,0,-9.999,-9.999,0.0022,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,17,1.317,0.920028523
275050,65950,3,46003,Dart                  ,GB,275050,65950,267325,74040,249.75,327,131,0.523,20.13,121.1,0.995,0.0359,38.72,0.47,13.8,63.1,83.1,1771,1703,32.88,-9.999,0.0036,-9.999,0.683,0.0067,0.363,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,51,234.669,133.9673344
265700,77550,3,46005,East Dart             ,GB,265700,77550,263051,81181,22.27,459,145,0.363,6.46,95,1,0.042,13.73,0.46,14.2,67.1,91.2,2095,1998,47.42,-9.999,0,-9.999,-9.999,0.0004,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,45,37.564,31.75029834
264250,53250,3,46006,Erme                  ,GB,264250,53250,263757,60808,43.59,273,207,0.472,10.58,100.7,0.995,0.0348,20.82,0.47,13.5,58.3,76.8,1714,1723,38.29,0.546,0.0169,0.411,0.814,0.0317,0.412,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,36,51.4935,34.2310726
264350,74200,3,46007,West Dart             ,GB,264350,74200,260714,76572,47.49,424,143,0.367,7.8,86.5,1,0.0489,14.36,0.47,14.2,66.2,87.8,1987,1890,47.75,-9.999,0.0022,-9.999,-9.999,0.0033,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,30,73.242,57.09697492
271900,47550,3,46008,Avon                  ,GB,271900,47550,270511,57787,102.37,202,154,0.554,15.8,124,0.986,0.0299,32.97,0.47,12.9,53.3,70.7,1549,1604,32.9,-9.999,0.0035,-9.999,0.702,0.0063,0.859,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,32,65.2075,47.12983662
242550,72500,3,47001,Tamar                 ,GB,242550,72500,234596,90512,920.16,155,218,0.481,40.36,86.4,0.993,0.044,74.06,0.49,12.2,40.1,52.7,1215,1240,37,-9.999,0.0034,-9.999,-9.999,0.0047,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,54,263.4205,283.2157532
236850,62550,3,47004,Lynher                ,GB,236850,62550,229409,72589,135.29,175,130,0.549,18.02,107.1,0.996,0.0339,35.22,0.48,12.4,45.5,61,1423,1498,33.77,0.597,0.008,0.759,0.744,0.008,0.73,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,48,48.408,56.53411716
238850,84250,3,47006,Lyd                   ,GB,238850,84250,246584,88524,220.39,187,269,0.485,13.84,104.8,0.996,0.035,24.84,0.5,12.3,41.6,53.7,1228,1299,36.3,-9.999,0.0002,-9.999,-9.999,0.0018,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,43,82.139,85.1846348
257450,51100,3,47007,Yealm                 ,GB,257450,51100,260299,57994,56.9,169,196,0.549,10.37,104.3,0.987,0.0321,19.07,0.47,12.5,48.1,63.2,1428,1482,33.26,0.592,0.0116,0.523,0.722,0.017,0.606,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,47,30.231,26.3405457
239800,85550,3,47008,Thrushel              ,GB,239800,85550,245181,91620,112.7,162,225,0.422,11.54,89.5,0.999,0.0362,21.93,0.5,12,38.5,49.1,1144,1228,39.11,-9.999,0,-9.999,-9.999,0.001,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,40,40.7805,51.85071816
234400,59550,3,47009,Tiddy                 ,GB,234400,59550,231066,64366,37.37,109,150,0.591,8.19,121.2,1,0.0237,15.7,0.48,11.8,41.7,55.2,1276,1348,30.81,0.552,0.0073,1.579,0.726,0.0107,1.365,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,40,5.931,14.22072766
252250,61350,3,47011,Plym                  ,GB,252250,61350,256358,66809,79.4,277,249,0.481,11.5,103.9,0.95,0.0281,20.37,0.48,13.3,54,68,1618,1588,38.29,0.502,0.0076,0.718,0.67,0.0067,0.677,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,21,45.579,44.37834414
251250,69950,3,47014,Walkham               ,GB,251250,69950,254962,73828,44.31,318,245,0.585,7.81,108.9,1,0.0228,17.73,0.48,13.2,54.7,70.2,1664,1664,26.17,0.617,0.0114,0.32,0.71,0.0084,0.253,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,36,37.738,23.65865687
241650,86700,3,47018,Thrushel              ,GB,241650,86700,247809,91097,57.5,169,253,0.419,10.54,93.8,0.999,0.0433,19.06,0.5,12.1,40.2,51.9,1164,1264,38.5,-9.999,0,-9.999,-9.999,0.0013,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,22,30.935,30.31367514
235950,77100,3,47020,Inny                  ,GB,235950,77100,224015,81813,102.05,201,90,0.576,18.11,89.7,1,0.0358,32.11,0.47,12.6,44.9,61.5,1429,1391,34,-9.999,0.0034,-9.999,-9.999,0.004,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,28,32.5335,41.29353421
222650,69750,3,48001,Fowey                 ,GB,222650,69750,220765,74772,36.8,269,175,0.445,7.03,92.4,0.938,0.0435,15.9,0.47,12.8,48.9,68.1,1636,1783,40.51,-9.999,0.0007,-9.999,-9.999,0.0026,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,41,16.858,24.777165
192100,44750,3,48003,Fal                   ,GB,192100,44750,194928,54536,89.03,126,242,0.546,13.92,78.8,0.983,0.0656,27.77,0.45,11.8,42.4,56.7,1211,1231,34.6,0.537,0.0175,1.019,0.697,0.0173,0.991,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,46,11.053,30.36001408
